WorkPackageID,Category,Status,Severity,Description,File,Unit,LOC,Complexity,Parameters,FanIn
MAINT-01,Unit complexity,RAW,MEDIUM,"McCabe complexity of 11 for unit db.ts.mapRow(Record<string, unknown>)",backend/src/routes/devices-updates/db.ts,"db.ts.mapRow(Record<string, unknown>)",28,11,1,
MAINT-01,Unit complexity,RAW,MEDIUM,McCabe complexity of 12 for unit finishedPlan.ts.validateFinishedPlan(unknown),backend/src/helpers/validators/finishedPlan.ts,finishedPlan.ts.validateFinishedPlan(unknown),28,12,1,
MAINT-08,Unit complexity,RAW,MEDIUM,"McCabe complexity of 13 for unit filterPlansByPeriod.ts.filterPlansByPeriod(T[],string,string,string,string)",src/hooks/filters/filterPlansByPeriod.ts,"filterPlansByPeriod.ts.filterPlansByPeriod(T[],string,string,string,string)",27,13,5,
MAINT-01,Unit complexity,RAW,MEDIUM,"McCabe complexity of 12 for unit createGeometryGroup(any,any)",backend/src/helpers/queries/formatPlanGeometries.ts,"createGeometryGroup(any,any)",25,12,2,
MAINT-03,Unit complexity,RAW,MEDIUM,"McCabe complexity of 13 for unit isPointInPolygon(__esri.Point,number[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx,"isPointInPolygon(__esri.Point,number[])",25,13,2,
MAINT-03,Unit complexity,RAW,MEDIUM,McCabe complexity of 14 for unit Images.tsx.Images(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/ViewPlans/Images.tsx,Images.tsx.Images(any),24,14,1,
ARCH-01,Unit complexity,RAW,MEDIUM,McCabe complexity of 16 for unit logAction(any),src/hooks/useLogAction.ts,logAction(any),24,16,1,
MAINT-05,Unit complexity,RAW,MEDIUM,McCabe complexity of 14 for unit calculateCenterAndZoom.ts,src/helpers/ArcGISHelpers/calculateCenterAndZoom.ts,calculateCenterAndZoom.ts,24,14,0,
MAINT-01,Unit complexity,RAW,MEDIUM,McCabe complexity of 12 for unit proxyShared.ts.extractTargetUrlFromRequest(any),backend/src/routes/arcgis/proxyShared.ts,proxyShared.ts.extractTargetUrlFromRequest(any),22,12,1,
MAINT-08,Unit complexity,RAW,MEDIUM,"McCabe complexity of 12 for unit sortPointsWithSelectionOrder.ts.sortPointsWithSelectionOrder(T[],number[])",src/hooks/points/sortPointsWithSelectionOrder.ts,"sortPointsWithSelectionOrder.ts.sortPointsWithSelectionOrder(T[],number[])",21,12,2,
MAINT-08,Unit complexity,RAW,MEDIUM,"McCabe complexity of 12 for unit useSortedPointSelection.ts.useSortedPointSelection(EnrichedPointType[],number[])",src/hooks/viewPlan/useSortedPointSelection.ts,"useSortedPointSelection.ts.useSortedPointSelection(EnrichedPointType[],number[])",20,12,2,
MAINT-08,Unit complexity,RAW,MEDIUM,McCabe complexity of 11 for unit EditPointTabs.tsx.EditPointTabs(),src/Components/HomePage/Body/Left/Common/BottomTabs/EditPointTabs.tsx,EditPointTabs.tsx.EditPointTabs(),17,11,0,
MAINT-08,Unit complexity,RAW,MEDIUM,McCabe complexity of 11 for unit types.ts.geometryToDraft(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/helpers/types.ts,types.ts.geometryToDraft(Geometry),16,11,1,
MAINT-08,Unit complexity,RAW,MEDIUM,"McCabe complexity of 19 for unit populateFormFromPlan.ts.populateFormFromPlan(FlightPlanFormSource,FlightPlanFormFieldSetters)",src/hooks/flightPlan/populateFormFromPlan.ts,"populateFormFromPlan.ts.populateFormFromPlan(FlightPlanFormSource,FlightPlanFormFieldSetters)",11,19,2,
MAINT-03,Unit complexity,RAW,MEDIUM,McCabe complexity of 11 for unit toJaNee(number),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step1/SinglePlan.tsx,toJaNee(number),10,11,1,
MAINT-08,Unit complexity,RAW,MEDIUM,McCabe complexity of 11 for unit AandachtspuntDetailsFields.tsx.AandachtspuntDetailsFields(AandachtspuntDetailsFieldsProps),src/Components/HomePage/Body/Left/Common/AandachtspuntDetailsFields.tsx,AandachtspuntDetailsFields.tsx.AandachtspuntDetailsFields(AandachtspuntDetailsFieldsProps),8,11,1,
MAINT-01,Unit complexity,RAW,MEDIUM,McCabe complexity of 14 for unit to01(any),backend/src/routes/points/createPointFromImport.ts,to01(any),8,14,1,
MAINT-02,Unit complexity,RAW,LOW,"McCabe complexity of 10 for unit useImageMarkersOnMap.ts.useImageMarkersOnMap(FinishedPointType|null,AttachmentType[],MapView|null|undefined,GraphicsL",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useImageMarkersOnMap.ts,"useImageMarkersOnMap.ts.useImageMarkersOnMap(FinishedPointType|null,AttachmentType[],MapView|null|undefined,GraphicsLayer|null|undefined)",98,10,4,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 8 for unit Step2Sub1.tsx.Step2Sub1(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/Step2Sub1.tsx,Step2Sub1.tsx.Step2Sub1(any),91,8,1,
MAINT-02,Unit complexity,RAW,LOW,McCabe complexity of 10 for unit handleUpdate(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditGeometryDetails/Actions/Form/index.tsx,handleUpdate(),87,10,0,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 6 for unit createGeometry.ts.createGeometry(Request,Response)",backend/src/routes/geometries/createGeometry.ts,"createGeometry.ts.createGeometry(Request,Response)",72,6,2,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit index.tsx.SelectedPointDetails(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/index.tsx,index.tsx.SelectedPointDetails(),71,7,0,
MAINT-05,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit createGeometryGraphic.ts,src/helpers/ArcGISHelpers/createGeometryGraphic.ts,createGeometryGraphic.ts,71,9,0,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit app.ts,backend/src/app.ts,app.ts,70,6,0,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 8 for unit installers.ts,backend/src/routes/installers.ts,installers.ts,70,8,0,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 8 for unit updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",backend/src/routes/finished_plans/updateFinishedPointAttachments.ts,"updateFinishedPointAttachments.ts.updateFinishedPointAttachments(Request,Response)",69,8,2,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit arcgis.ts.fetchArcgisAdminTokenOnce(),backend/src/services/arcgis.ts,arcgis.ts.fetchArcgisAdminTokenOnce(),67,9,0,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit index.tsx.EnrichedAddPoint(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/index.tsx,index.tsx.EnrichedAddPoint(),67,9,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit NotLoggedInWarning.tsx.NotLoggedInWarning(),src/Components/HomePage/Body/Common/NotLoggedInWarning.tsx,NotLoggedInWarning.tsx.NotLoggedInWarning(),66,6,0,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 8 for unit index.tsx.AddPointStep(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/index.tsx,index.tsx.AddPointStep(),65,8,0,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 8 for unit handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/index.tsx,handleSubmit(),61,8,0,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 10 for unit getKeycloakAdminToken.ts.getKeycloakAdminToken(any),backend/src/services/getKeycloakAdminToken.ts,getKeycloakAdminToken.ts.getKeycloakAdminToken(any),59,10,1,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit exportCsv(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx,exportCsv(),57,7,0,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit buildFlightPlanQuery.ts.buildFlightPlanQuery(BuildFlightPlanQueryOptions),backend/src/helpers/queries/buildFlightPlanQuery.ts,buildFlightPlanQuery.ts.buildFlightPlanQuery(BuildFlightPlanQueryOptions),57,9,1,
MAINT-02,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit exportFlightPath(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/VliegrouteExporteren/index.tsx,exportFlightPath(),54,6,0,
MAINT-02,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit uploadAttachment(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/CreateImageBtn.tsx,uploadAttachment(),54,6,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit index.tsx.MapViewComp(any),src/Components/HomePage/Body/MapViewComp/index.tsx,index.tsx.MapViewComp(any),54,6,1,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit reportUpload.ts,backend/src/routes/reportUpload.ts,reportUpload.ts,54,9,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit exportXlsx(),src/Components/HomePage/Body/Bottom/ClickedTableFunctions/PointsList.tsx,exportXlsx(),53,7,0,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 8 for unit loginDirectHandler.ts.RequestHandler(any,any)",backend/src/routes/auth/authKeycloak/loginDirectHandler.ts,"loginDirectHandler.ts.RequestHandler(any,any)",53,8,2,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 9 for unit getAttachmentsPlanSinglePoint.ts.getAttachmentsPlanSinglePoint(Request,Response)",backend/src/routes/finished_plans/getAttachmentsPlanSinglePoint.ts,"getAttachmentsPlanSinglePoint.ts.getAttachmentsPlanSinglePoint(Request,Response)",53,9,2,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 10 for unit db.ts.registerDevice(any),backend/src/routes/devices-updates/db.ts,db.ts.registerDevice(any),52,10,1,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 8 for unit deleteGeometry.ts.deleteGeometry(Request,Response)",backend/src/routes/geometries/deleteGeometry.ts,"deleteGeometry.ts.deleteGeometry(Request,Response)",51,8,2,
MAINT-07,Unit complexity,RAW,LOW,"McCabe complexity of 8 for unit selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",src/helpers/timeslider/selectedPlansPointsList.ts,"selectedPlansPointsList.ts.drawGeometryHoverSkyBlue(__esri.GraphicsLayer,FinishedGeometryType)",50,8,2,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 10 for unit initPolygonDrawer(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/index.tsx,initPolygonDrawer(),50,10,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit exportCsv(),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Functions/GroupFunctions.tsx,exportCsv(),50,7,0,
MAINT-03,Unit complexity,RAW,LOW,"McCabe complexity of 7 for unit handleSubmit(number[],number[])",src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx,"handleSubmit(number[],number[])",49,7,2,
MAINT-02,Unit complexity,RAW,LOW,McCabe complexity of 10 for unit handleCopyLink(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useCopyLink.ts,handleCopyLink(),49,10,0,
MAINT-07,Unit complexity,RAW,LOW,McCabe complexity of 10 for unit FlightPlansListCheckbox.tsx.FlightPlansListCheckbox(),src/Components/HomePage/Body/Left/TimeSlider/FlightPlansListCheckbox.tsx,FlightPlansListCheckbox.tsx.FlightPlansListCheckbox(),48,10,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 10 for unit Pages.tsx.Pages(),src/Components/HomePage/Head/Common/Pages.tsx,Pages.tsx.Pages(),48,10,0,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit arcgis.ts.fetchArcgisTokenOnce(),backend/src/services/arcgis.ts,arcgis.ts.fetchArcgisTokenOnce(),48,9,0,
MAINT-08,Unit complexity,RAW,LOW,"McCabe complexity of 6 for unit useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/helpers/useLegendLayers.ts,"useLegendLayers.ts.useLegendLayers(LegendLayerDefinition[],UseLegendLayersOptions)",47,6,2,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 8 for unit index.tsx.EditGeometry(),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx,index.tsx.EditGeometry(),46,8,0,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit server.ts,backend/src/server.ts,server.ts,46,7,0,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 7 for unit loginUser.ts.loginUser(Request,Response)",backend/src/routes/auth/loginUser.ts,"loginUser.ts.loginUser(Request,Response)",46,7,2,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 8 for unit handleSubmit(React.FormEvent),src/Components/DashboardPage/AddUser/index.tsx,handleSubmit(React.FormEvent),46,8,1,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit Data.tsx.Data(any),src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/Data.tsx,Data.tsx.Data(any),46,7,1,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit index.ts,backend/src/routes/arcgis/index.ts,index.ts,45,9,0,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit index.tsx.RemoveFlightPlan(),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/index.tsx,index.tsx.RemoveFlightPlan(),44,7,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/useMapClickToUpdateCoordinates.ts,useMapClickToUpdateCoordinates.ts.useMapClickToUpdateCoordinates(any),42,7,1,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 6 for unit deletePoint.ts.deletePoint(Request,Response)",backend/src/routes/points/deletePoint.ts,"deletePoint.ts.deletePoint(Request,Response)",42,6,2,
MAINT-02,Unit complexity,RAW,LOW,"McCabe complexity of 7 for unit navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts,"navigateToLocation.ts.navigateToLocation(string|null|undefined,MapView|null|undefined,GraphicsLayer|null|undefined)",42,7,3,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit handleSubmit(React.FormEvent),src/Components/DashboardPage/ResetPassword/index.tsx,handleSubmit(React.FormEvent),41,7,1,
MAINT-02,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit deleteImage(number),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/FotoPanel.tsx,deleteImage(number),40,9,1,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit Buttons.tsx.handleDelete(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/Buttons.tsx,Buttons.tsx.handleDelete(),40,6,0,
MAINT-02,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit handleDirectDownload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useDirectDownload.ts,handleDirectDownload(),38,6,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit ImageGallery.tsx.ImageGallery(any),src/Components/HomePage/Body/Common/ImageGallery.tsx,ImageGallery.tsx.ImageGallery(any),38,7,1,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit graphicPosition(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx,graphicPosition(),38,7,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 8 for unit useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),src/hooks/hover-click-handlers/useEditGeometryVerticesOnMap.ts,useEditGeometryVerticesOnMap.ts.useEditGeometryVerticesOnMap(any),38,8,1,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit exportMap(),src/Components/HomePage/Body/Left/Tools/Exporter/index.tsx,exportMap(),38,6,0,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 6 for unit getGeometries.ts.getGeometries(Request,Response)",backend/src/routes/geometries/getGeometries.ts,"getGeometries.ts.getGeometries(Request,Response)",38,6,2,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit handleEditClick(Geometry),src/Components/HomePage/Body/Left/Tools/EditGeometry/index.tsx,handleEditClick(Geometry),37,7,1,
MAINT-02,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit useRenderPlanGeometries.ts.useRenderPlanGeometries(),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/useRenderPlanGeometries.ts,useRenderPlanGeometries.ts.useRenderPlanGeometries(),37,7,0,
MAINT-01,Unit complexity,RAW,LOW,McCabe complexity of 9 for unit oidc.ts.getOidcClientFor(any),backend/src/routes/auth/oidc.ts,oidc.ts.getOidcClientFor(any),37,9,1,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 7 for unit resetPassword.ts.handleResetPassword(Request,Response)",backend/src/routes/keycloak/management/users/resetPassword.ts,"resetPassword.ts.handleResetPassword(Request,Response)",36,7,2,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit handleClickTab(any),src/Components/HomePage/Head/HeadButtonsTools.tsx,handleClickTab(any),36,7,1,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit index.tsx.Points(any),src/Components/HomePage/Body/Left/Common/SearchedResultsTab/Points/index.tsx,index.tsx.Points(any),35,7,1,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 9 for unit updateUserRoles.ts.updateUserRoles(string,string[],Request)",backend/src/routes/keycloak/management/users/updateUserRoles.ts,"updateUserRoles.ts.updateUserRoles(string,string[],Request)",34,9,3,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 10 for unit handleSelectAll(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/SelectButtons.tsx,handleSelectAll(),33,10,0,
MAINT-02,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit handleMapClick(__esri.ViewClickEvent),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useFotoMapClickHandler.ts,handleMapClick(__esri.ViewClickEvent),33,7,1,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 6 for unit CurrentGeometriesList.tsx.CurrentGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentGeometriesList.tsx,CurrentGeometriesList.tsx.CurrentGeometriesList(),33,6,0,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit BasemapWidget.tsx.BasemapWidget(),src/Components/HomePage/Body/MapViewComp/BasemapWidget.tsx,BasemapWidget.tsx.BasemapWidget(),32,7,0,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit PointsList.tsx.PointsList(any),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Common/PointsList.tsx,PointsList.tsx.PointsList(any),32,7,1,
MAINT-03,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit Fase3.tsx.Fase3(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/Fase3.tsx,Fase3.tsx.Fase3(any),31,7,1,
MAINT-06,Unit complexity,RAW,LOW,McCabe complexity of 8 for unit handleUpload(React.FormEvent<HTMLFormElement>),src/Components/InstallationsPage/index.tsx,handleUpload(React.FormEvent<HTMLFormElement>),31,8,1,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 7 for unit fetchFlightPlanList.ts.fetchFlightPlanList(Request,Response,FetchFlightPlanListOptions)",backend/src/helpers/queries/fetchFlightPlanList.ts,"fetchFlightPlanList.ts.fetchFlightPlanList(Request,Response,FetchFlightPlanListOptions)",31,7,3,
MAINT-01,Unit complexity,RAW,LOW,"McCabe complexity of 6 for unit fileDownload.ts.downloadWithPasswordHandler(any,any)",backend/src/routes/fileDownload.ts,"fileDownload.ts.downloadWithPasswordHandler(any,any)",30,6,2,
MAINT-08,Unit complexity,RAW,LOW,McCabe complexity of 7 for unit App.tsx.App(),src/App.tsx,App.tsx.App(),30,7,0,
